,geometry,cartodb_id,objectid,dc_dist,psa,dispatch_date_time,dispatch_date,dispatch_time,hour_,dc_key,location_block,ucr_general,text_general_code,point_x,point_y
6015,POINT (-75.067886 40.034441),663269,673506,15,2,2019-10-20T15:58:00Z,2019-10-20,15:58:00,15,201915108535,2600 BLOCK LEVICK ST,400,Aggravated Assault No Firearm,-75.06788608,40.03444109
6016,POINT (-75.181175 40.056581),663549,677696,14,1,2019-12-09T11:27:00Z,2019-12-09,11:27:00,11,201914110990,300 BLOCK VERNON RD,400,Aggravated Assault No Firearm,-75.18117455,40.05658113
6017,POINT (-75.103632 39.987408),662484,673882,24,3,2019-03-27T20:44:00Z,2019-03-27,20:44:00,20,201924026217,3300 BLOCK RICHMOND ST,400,Aggravated Assault No Firearm,-75.10363191,39.98740763
6018,POINT (-75.174352 39.991655),663252,673100,22,2,2019-03-25T07:29:00Z,2019-03-25,07:29:00,7,201922024075,2500 BLOCK W YORK ST,400,Aggravated Assault No Firearm,-75.1743525,39.99165547
6019,POINT (-75.174223 39.994119),663259,673107,22,2,2019-01-02T16:47:00Z,2019-01-02,16:47:00,16,201922000453,2500 BLOCK N 26TH ST,400,Aggravated Assault No Firearm,-75.17422326,39.99411889
6020,POINT (-75.232277 39.917243),663747,674372,12,1,2019-08-04T19:03:00Z,2019-08-04,19:03:00,19,201912065525,2600 BLOCK S 68TH ST,400,Aggravated Assault No Firearm,-75.2322773,39.91724315
6021,POINT (-75.162155 39.99567),663337,674346,39,3,2019-07-18T17:34:00Z,2019-07-18,17:34:00,17,201939061094,2700 BLOCK N 19TH ST,400,Aggravated Assault No Firearm,-75.16215545,39.9956697
6022,POINT (-75.22662699999999 39.980401),665473,662208,19,3,2019-04-20T00:49:00Z,2019-04-20,00:49:00,0,201919032647,1700 BLOCK N WILTON ST,400,Aggravated Assault Firearm,-75.22662724,39.9804006
6023,POINT (-75.15988400000001 39.914096),664197,675213,3,2,2019-05-28T16:09:00Z,2019-05-28,16:09:00,16,201903035685,2700 BLOCK S 7TH ST,400,Aggravated Assault Firearm,-75.1598843,39.91409622
6024,POINT (-75.22671200000001 39.981224),665112,663011,19,3,2019-11-28T08:43:00Z,2019-11-28,08:43:00,8,201919107151,1700 BLOCK N LINDENWOOD ST,400,Aggravated Assault No Firearm,-75.22671154,39.98122361
6025,POINT (-75.156414 40.017733),665116,663015,39,2,2019-02-21T15:45:00Z,2019-02-21,15:45:00,15,201939015684,1700 BLOCK W JUNIATA ST,400,Aggravated Assault No Firearm,-75.15641419,40.01773259
6026,POINT (-75.15062 40.044819),665129,663416,35,3,2019-04-07T20:00:00Z,2019-04-07,20:00:00,20,201935030477,1800 BLOCK W CHAMPLOST AVE,400,Aggravated Assault Firearm,-75.15062037,40.04481908
6027,POINT (-75.16665999999999 39.988357),665341,660113,22,1,2019-08-24T23:41:00Z,2019-08-24,23:41:00,23,201922074498,2200 BLOCK N LAMBERT ST,400,Aggravated Assault No Firearm,-75.1666599,39.98835721
6028,POINT (-75.23773300000001 39.983876),664580,674427,19,3,2019-02-06T08:58:00Z,2019-02-06,08:58:00,8,201919010762,2000 BLOCK N 59TH ST,400,Aggravated Assault No Firearm,-75.2377329,39.98387572
6029,POINT (-75.157315 40.021707),664759,663819,39,2,2019-11-28T04:05:00Z,2019-11-28,04:05:00,4,201939101903,4400 BLOCK N UBER ST,400,Aggravated Assault No Firearm,-75.15731541,40.02170739
6030,POINT (-75.075675 40.022442),665066,662189,15,2,2019-10-20T19:57:00Z,2019-10-20,19:57:00,19,201915108641,1600 BLOCK BRIDGE ST,400,Aggravated Assault Firearm,-75.07567535,40.02244155
6031,POINT (-75.162059 39.990611),664041,672729,22,1,2019-04-30T23:52:00Z,2019-04-30,23:52:00,23,201922035612,2400 BLOCK N 18TH ST,400,Aggravated Assault Firearm,-75.16205901,39.99061095
6032,POINT (-75.23659499999999 39.973853),664615,675243,19,2,2019-06-06T12:47:00Z,2019-06-06,12:47:00,12,201919048419,1400 BLOCK N 58TH ST,400,Aggravated Assault No Firearm,-75.23659503,39.97385251
6033,POINT (-75.170446 39.983659),665189,664243,22,2,2019-04-29T03:20:00Z,2019-04-29,03:20:00,3,201922035017,1900 BLOCK N 22ND ST,400,Aggravated Assault No Firearm,-75.17044602,39.98365911
6034,POINT (-75.145319 39.999679),664002,671915,25,4,2019-06-16T20:57:00Z,2019-06-16,20:57:00,20,201925049263,3100 BLOCK N PERCY ST,400,Aggravated Assault Firearm,-75.14531895,39.99967948
6035,POINT (-75.11333500000001 39.986708),664273,676478,24,2,2019-01-24T23:15:00Z,2019-01-24,23:15:00,23,201924006944,2900 BLOCK TULIP ST,400,Aggravated Assault No Firearm,-75.11333485,39.98670781
6036,POINT (-75.181923 39.974154),664928,660089,22,4,2019-01-20T04:14:00Z,2019-01-20,04:14:00,4,201922005795,900 BLOCK N 28TH ST,400,Aggravated Assault No Firearm,-75.18192348,39.97415369
6037,POINT (-75.22662699999999 39.980401),665085,662596,19,3,2019-04-20T00:49:00Z,2019-04-20,00:49:00,0,201919032648,1700 BLOCK N WILTON ST,400,Aggravated Assault Firearm,-75.22662724,39.9804006
6038,POINT (-75.13860099999999 40.019364),665231,658453,25,1,2019-04-11T11:05:00Z,2019-04-11,11:05:00,11,201925028241,4400 BLOCK N FRANKLIN ST,400,Aggravated Assault No Firearm,-75.13860058,40.01936375
6039,POINT (-75.22662699999999 39.980401),665472,662207,19,3,2019-04-20T00:49:00Z,2019-04-20,00:49:00,0,201919032646,1700 BLOCK N WILTON ST,400,Aggravated Assault Firearm,-75.22662724,39.9804006
6040,POINT (-74.969134 40.093752),665954,663076,8,3,2019-10-28T17:36:00Z,2019-10-28,17:36:00,17,201908037010,3700 BLOCK BELLAIRE RD,400,Aggravated Assault No Firearm,-74.96913437,40.09375237
6041,POINT (-75.162018 40.065377),666120,659341,14,1,2019-10-04T21:42:00Z,2019-10-04,21:42:00,21,201914092193,7400 BLOCK WOOLSTON AVE,400,Aggravated Assault Firearm,-75.162018,40.06537656
6042,POINT (-75.141133 40.001094),666130,659351,25,4,2019-09-30T23:12:00Z,2019-09-30,23:12:00,23,201925079242,600 BLOCK W TUSCULUM ST,400,Aggravated Assault Firearm,-75.14113329,40.00109374
6043,POINT (-75.152197 39.935313),665818,660978,3,1,2019-06-14T00:15:00Z,2019-06-14,00:15:00,0,201903040211,1000 BLOCK S 5TH ST,400,Aggravated Assault Firearm,-75.1521973,39.93531337
6044,POINT (-75.157944 40.008302),666074,658519,39,2,2019-09-09T12:58:00Z,2019-09-09,12:58:00,12,201939078247,3500 BLOCK N 18TH ST,400,Aggravated Assault Firearm,-75.15794424,40.00830224
6045,POINT (-75.16802300000001 40.046608),666199,660584,14,2,2019-11-02T23:20:00Z,2019-11-02,23:20:00,23,201914100822,700 BLOCK E HAINES ST,400,Aggravated Assault No Firearm,-75.16802286,40.04660832
6046,POINT (-75.16802300000001 40.046608),666200,660585,14,2,2019-11-02T23:48:00Z,2019-11-02,23:48:00,23,201914100823,700 BLOCK E HAINES ST,400,Aggravated Assault No Firearm,-75.16802286,40.04660832
6047,POINT (-75.228437 39.964261),666236,661009,19,2,2019-10-05T00:09:00Z,2019-10-05,00:09:00,0,201919088614,5400 BLOCK SUMMER ST,400,Aggravated Assault No Firearm,-75.2284375,39.96426119
6048,POINT (-75.20974 40.030928),666330,662676,5,1,2019-10-11T01:24:00Z,2019-10-11,01:24:00,1,201905017942,5900 BLOCK HOUGHTON ST,400,Aggravated Assault Firearm,-75.20974048,40.03092801
6049,POINT (-75.16826399999999 40.026536),667408,660243,39,1,2019-11-17T19:32:00Z,2019-11-17,19:32:00,19,201939098636,5000 BLOCK KEYSER ST,400,Aggravated Assault No Firearm,-75.16826386,40.02653599
6050,POINT (-75.22273 39.965643),666512,658955,16,2,2019-03-27T18:08:00Z,2019-03-27,18:08:00,18,201916012816,5100 BLOCK BROWN ST,400,Aggravated Assault Firearm,-75.22272969,39.96564255
6051,POINT (-75.22273 39.965643),666513,658956,16,2,2019-03-27T19:02:00Z,2019-03-27,19:02:00,19,201916012824,5100 BLOCK BROWN ST,400,Aggravated Assault No Firearm,-75.22272969,39.96564255
6052,POINT (-75.160005 40.048311),667370,659427,14,1,2019-09-30T23:54:00Z,2019-09-30,23:54:00,23,201914090903,5500 BLOCK BLAKEMORE ST,400,Aggravated Assault Firearm,-75.16000472,40.04831118
6053,POINT (-75.155993 39.921058),667496,661494,3,2,2019-02-07T21:20:00Z,2019-02-07,21:20:00,21,201903008437,500 BLOCK W MOYAMENSING AVE,400,Aggravated Assault No Firearm,-75.15599312,39.92105799
6054,POINT (-75.12853699999999 40.041431),667146,662717,35,1,2019-11-01T11:33:00Z,2019-11-01,11:33:00,11,201935099711,5900 BLOCK N LAWRENCE ST,400,Aggravated Assault Firearm,-75.12853669,40.04143072
6055,POINT (-75.174663 39.992966),667324,658606,22,2,2019-04-13T12:11:00Z,2019-04-13,12:11:00,12,201922030138,2400 BLOCK N 26TH ST,400,Aggravated Assault No Firearm,-75.17466298,39.99296626
6056,POINT (-75.229899 39.948814),667573,662759,18,2,2019-10-18T00:34:00Z,2019-10-18,00:34:00,0,201918095743,5300 BLOCK WEBSTER ST,400,Aggravated Assault No Firearm,-75.22989915,39.94881401
6057,POINT (-75.143434 40.009275),667260,664374,25,1,2019-01-24T00:02:00Z,2019-01-24,00:02:00,0,201925006567,3700 BLOCK N DELHI ST,400,Aggravated Assault No Firearm,-75.14343449,40.00927457
6058,POINT (-75.229253 39.950494),667461,661072,18,2,2019-08-06T10:46:00Z,2019-08-06,10:46:00,10,201918070032,5300 BLOCK CEDAR AVE,400,Aggravated Assault Firearm,-75.22925273,39.95049443
6059,POINT (-75.17701 40.055083),668661,660336,14,1,2019-12-19T03:56:00Z,2019-12-19,03:56:00,3,201914113700,300 BLOCK E UPSAL ST,400,Aggravated Assault No Firearm,-75.17701,40.05508302
6060,POINT (-75.120848 39.998188),667982,662781,25,3,2019-06-04T15:41:00Z,2019-06-04,15:41:00,15,201925044877,500 BLOCK E HILTON ST,400,Aggravated Assault No Firearm,-75.12084765,39.99818817
6061,POINT (-75.07471700000001 40.007382),668323,661546,15,1,2019-11-12T01:49:00Z,2019-11-12,01:49:00,1,201915117441,4700 BLOCK MELROSE ST,400,Aggravated Assault No Firearm,-75.07471731,40.00738174
6062,POINT (-75.15975 39.915522),668554,658677,3,3,2019-09-10T10:01:00Z,2019-09-10,10:01:00,10,201903065172,2600 BLOCK S 7TH ST,400,Aggravated Assault No Firearm,-75.15975044,39.9155222
6063,POINT (-75.214291 39.940255),668556,658679,12,3,2019-05-21T03:37:00Z,2019-05-21,03:37:00,3,201912040000,1300 BLOCK S 50TH ST,400,Aggravated Assault Firearm,-75.21429147,39.94025458
6064,POINT (-75.220066 39.965806),668771,662410,16,2,2019-02-10T22:57:00Z,2019-02-10,22:57:00,22,201916006053,400 BLOCK N 50TH ST,400,Aggravated Assault No Firearm,-75.22006564,39.96580589
6065,POINT (-75.127881 39.998456),668997,659123,25,3,2019-10-26T15:43:00Z,2019-10-26,15:43:00,15,201925087114,100 BLOCK E ALLEGHENY AVE,400,Aggravated Assault No Firearm,-75.1278809,39.998456
6066,POINT (-75.168093 40.034478),668871,664055,14,2,2019-02-02T17:30:00Z,2019-02-02,17:30:00,17,201914010651,5300 BLOCK LENA ST,400,Aggravated Assault No Firearm,-75.16809267,40.03447755
6067,POINT (-75.243773 39.966693),671292,656359,19,2,2019-04-28T17:11:00Z,2019-04-28,17:11:00,17,201919035527,200 BLOCK N 62ND ST,400,Aggravated Assault Firearm,-75.24377272,39.96669291
6068,POINT (-75.15992199999999 39.987391),669351,658315,22,1,2019-08-01T20:13:00Z,2019-08-01,20:13:00,20,201922066593,2200 BLOCK N BANCROFT ST,400,Aggravated Assault No Firearm,-75.15992187,39.98739085
6069,POINT (-74.986351 40.07536),669880,660400,8,2,2019-12-14T15:13:00Z,2019-12-14,15:13:00,15,201908042354,3600 BLOCK RED LION RD,400,Aggravated Assault No Firearm,-74.98635084,40.07535985
6070,POINT (-75.096148 40.009715),669387,659127,24,1,2019-07-13T00:12:00Z,2019-07-13,00:12:00,0,201924066899,4100 BLOCK O ST,400,Aggravated Assault No Firearm,-75.09614757,40.0097153
6071,POINT (-75.096148 40.009715),669388,659128,24,1,2019-07-13T01:18:00Z,2019-07-13,01:18:00,1,201924066901,4100 BLOCK O ST,400,Aggravated Assault No Firearm,-75.09614757,40.0097153
6072,POINT (-75.22273 39.965643),669400,659140,16,2,2019-08-06T02:30:00Z,2019-08-06,02:30:00,2,201916037926,5100 BLOCK BROWN ST,400,Aggravated Assault No Firearm,-75.22272969,39.96564255
6073,POINT (-75.064612 40.017799),669831,659573,15,2,2019-03-09T19:18:00Z,2019-03-09,19:18:00,19,201915021755,5700 BLOCK HARBISON AVE,400,Aggravated Assault No Firearm,-75.06461188,40.01779905
6074,POINT (-75.24159899999999 39.968806),669994,662063,19,2,2019-02-06T03:18:00Z,2019-02-06,03:18:00,3,201919010733,400 BLOCK N 61ST ST,400,Aggravated Assault No Firearm,-75.24159891,39.96880599
6075,POINT (-75.24159899999999 39.968806),669995,662064,19,2,2019-10-29T01:07:00Z,2019-10-29,01:07:00,1,201919097332,400 BLOCK N 61ST ST,400,Aggravated Assault No Firearm,-75.24159891,39.96880599
6076,POINT (-75.123206 39.995563),671047,659240,24,2,2019-07-29T18:34:00Z,2019-07-29,18:34:00,18,201924073377,3000 BLOCK ARBOR ST,400,Aggravated Assault Firearm,-75.12320644,39.99556347
6077,POINT (-75.156451 40.022987),671055,659248,35,2,2019-10-29T21:17:00Z,2019-10-29,21:17:00,21,201935098978,4500 BLOCK N 19TH ST,400,Aggravated Assault Firearm,-75.15645052,40.02298656
6078,POINT (-75.106308 40.000423),671497,652646,24,1,2019-08-29T13:46:00Z,2019-08-29,13:46:00,13,201924084847,3500 BLOCK KENSINGTON AVE,400,Aggravated Assault Firearm,-75.10630795,40.00042317
6079,POINT (-75.245396 39.963488),669059,660347,19,2,2019-10-10T18:29:00Z,2019-10-10,18:29:00,18,201919090718,0 BLOCK N HIRST ST,400,Aggravated Assault No Firearm,-75.24539629,39.96348838
6080,POINT (-75.17847999999999 40.043253),670749,660882,14,2,2019-08-10T11:05:00Z,2019-08-10,11:05:00,11,201914073421,0 BLOCK E TULPEHOCKEN ST,400,Aggravated Assault Firearm,-75.1784798,40.04325251
6081,POINT (-75.12658500000001 40.034516),671066,659645,35,2,2019-04-06T19:10:00Z,2019-04-06,19:10:00,19,201935030159,5500 BLOCK N AMERICAN ST,400,Aggravated Assault No Firearm,-75.12658532,40.03451559
6082,POINT (-75.136313 40.045289),671657,655561,35,1,2019-10-24T01:40:00Z,2019-10-24,01:40:00,1,201935097131,6100 BLOCK N 10TH ST,400,Aggravated Assault Firearm,-75.13631262,40.04528885
6083,POINT (-75.16266400000001 40.057932),671664,655568,14,1,2019-12-04T13:41:00Z,2019-12-04,13:41:00,13,201914109783,6100 BLOCK STENTON AVE,400,Aggravated Assault No Firearm,-75.16266359,40.05793197
6084,POINT (-75.122119 39.993347),669779,658743,24,2,2019-04-08T17:14:00Z,2019-04-08,17:14:00,17,201924030102,2900 BLOCK D ST,400,Aggravated Assault No Firearm,-75.12211885,39.99334712
6085,POINT (-75.122119 39.993347),669780,658744,24,2,2019-04-08T17:34:00Z,2019-04-08,17:34:00,17,201924030103,2900 BLOCK D ST,400,Aggravated Assault No Firearm,-75.12211885,39.99334712
6086,POINT (-75.125263 40.045157),669791,658755,35,1,2019-08-16T13:35:00Z,2019-08-16,13:35:00,13,201935075321,200 BLOCK GODFREY,400,Aggravated Assault No Firearm,-75.12526286,40.04515708
6087,POINT (-75.144203 40.027666),671001,658419,35,2,2019-05-19T09:11:00Z,2019-05-19,09:11:00,9,201935044101,4900 BLOCK N CAMAC ST,400,Aggravated Assault Firearm,-75.14420256,40.02766606
6088,POINT (-75.22850099999999 39.983174),671149,660895,19,3,2019-11-30T09:43:00Z,2019-11-30,09:43:00,9,201919107537,1700 BLOCK N PEACH ST,400,Aggravated Assault No Firearm,-75.22850108,39.98317405
6089,POINT (-75.168277 40.000242),671436,651804,39,3,2019-09-21T21:17:00Z,2019-09-21,21:17:00,21,201939082112,2900 BLOCK N 23RD ST,400,Aggravated Assault No Firearm,-75.16827656,40.00024188
6090,POINT (-75.241332 39.966844),671634,655125,19,2,2019-10-30T17:31:00Z,2019-10-30,17:31:00,17,201919097932,6000 BLOCK VINE ST,400,Aggravated Assault Firearm,-75.24133183,39.96684449
6091,POINT (-75.14545099999999 40.032966),672031,654740,35,2,2019-03-11T13:33:00Z,2019-03-11,13:33:00,13,201935021211,5200 BLOCK OLD YORK RD 108,400,Aggravated Assault No Firearm,-75.14545145,40.03296621
6092,POINT (-81.581379 28.419715),672002,654320,18,3,2019-01-12T18:38:00Z,2019-01-12,18:38:00,18,201918002687,0 BLOCK S 46TH ST,400,Aggravated Assault Firearm,-81.58137853,28.41971521
6093,POINT (-75.228122 39.938614),672074,655588,12,4,2019-09-28T19:50:00Z,2019-09-28,19:50:00,19,201912084972,5600 BLOCK BELMAR ST,400,Aggravated Assault Firearm,-75.22812162,39.93861409
6094,POINT (-75.167736 40.031447),672496,655623,39,1,2019-08-23T19:31:00Z,2019-08-23,19:31:00,19,201939073114,5200 BLOCK GERMANTOWN AVE,400,Aggravated Assault No Firearm,-75.16773567,40.03144727
6095,POINT (-75.118343 39.996265),672209,657664,24,2,2019-11-09T14:25:00Z,2019-11-09,14:25:00,14,201924110466,600 BLOCK E LIPPINCOTT ST,400,Aggravated Assault Firearm,-75.11834318,39.99626472
6096,POINT (-75.14815 40.053049),672141,656430,35,3,2019-01-12T10:37:00Z,2019-01-12,10:37:00,10,201935003135,6500 BLOCK N 18TH ST,400,Aggravated Assault No Firearm,-75.14815045,40.05304855
6097,POINT (-75.086297 40.017978),672424,654355,15,1,2019-09-13T19:17:00Z,2019-09-13,19:17:00,19,201915094032,4700 BLOCK LEIPER ST,400,Aggravated Assault No Firearm,-75.0862968,40.01797804
6098,POINT (-75.19962200000001 39.966614),672231,658098,16,1,2019-09-11T11:25:00Z,2019-09-11,11:25:00,11,201916044764,3800 BLOCK ASPEN ST,400,Aggravated Assault Firearm,-75.19962229,39.96661358
6099,POINT (-75.16218499999999 39.988863),672265,651855,22,1,2019-03-19T14:18:00Z,2019-03-19,14:18:00,14,201922022540,2300 BLOCK N 18TH ST,400,Aggravated Assault Firearm,-75.16218536,39.98886273
6100,POINT (-75.18602 40.005808),672166,656845,39,1,2019-06-17T02:20:00Z,2019-06-17,02:20:00,2,201939050319,3400 BLOCK W ALLEGHENY AVE,400,Aggravated Assault No Firearm,-75.18601991,40.00580849
6101,POINT (-75.167874 39.994494),672185,657251,22,2,2019-09-02T15:40:00Z,2019-09-02,15:40:00,15,201922077491,2600 BLOCK N 22ND ST,400,Aggravated Assault No Firearm,-75.16787429,39.9944938
6102,POINT (-75.14264799999999 40.003482),672189,657255,25,4,2019-07-10T12:42:00Z,2019-07-10,12:42:00,12,201925056521,700 BLOCK W ONTARIO ST,400,Aggravated Assault No Firearm,-75.14264821,40.00348178
6103,POINT (-75.083844 40.016488),672385,653928,15,1,2019-12-21T00:18:00Z,2019-12-21,00:18:00,0,201915132353,4600 BLOCK FRANKFORD AVE,400,Aggravated Assault No Firearm,-75.083844,40.01648838
6104,POINT (-75.238028 39.924665),672678,651879,12,2,2019-06-29T23:29:00Z,2019-06-29,23:29:00,23,201912053827,2100 BLOCK S 67TH ST,400,Aggravated Assault No Firearm,-75.23802823,39.92466487
6105,POINT (-75.12502000000001 40.039326),672616,657682,35,1,2019-10-06T00:25:00Z,2019-10-06,00:25:00,0,201935091480,5800 BLOCK N PHILIP ST,400,Aggravated Assault No Firearm,-75.12502009,40.0393256
6106,POINT (-75.026454 40.101519),673025,657315,7,3,2019-09-21T12:07:00Z,2019-09-21,12:07:00,12,201907024566,1000 BLOCK RED LION RD,400,Aggravated Assault No Firearm,-75.02645402,40.101518999999996
6107,POINT (-75.159255 40.027855),672909,655647,14,2,2019-02-22T13:06:00Z,2019-02-22,13:06:00,13,201914016932,4800 BLOCK STENTON AVE,400,Aggravated Assault Firearm,-75.15925543,40.02785476
6108,POINT (-75.228122 39.938614),672874,655199,12,4,2019-03-25T19:27:00Z,2019-03-25,19:27:00,19,201912023113,5600 BLOCK BELMAR ST,400,Aggravated Assault No Firearm,-75.22812162,39.93861409
6109,POINT (-75.090039 40.012691),673303,655239,15,1,2019-09-30T08:23:00Z,2019-09-30,08:23:00,8,201915100845,4300 BLOCK N PENN ST,400,Aggravated Assault No Firearm,-75.09003945,40.01269142
6110,POINT (-75.228734 39.949888),672936,656062,18,2,2019-05-19T13:38:00Z,2019-05-19,13:38:00,13,201918042258,5200 BLOCK WALTON AVE,400,Aggravated Assault Firearm,-75.22873448,39.94988816
6111,POINT (-75.173269 40.049428),673803,656929,14,2,2019-04-08T11:11:00Z,2019-04-08,11:11:00,11,201914031771,500 BLOCK MAYLAND ST,400,Aggravated Assault No Firearm,-75.17326919,40.04942764
6112,POINT (-75.103155 40.003552),673436,657337,24,1,2019-07-06T00:13:00Z,2019-07-06,00:13:00,0,201924063966,1300 BLOCK E AIRDRIE ST,400,Aggravated Assault Firearm,-75.10315485,40.00355182
6113,POINT (-75.148765 40.020985),673746,655708,39,2,2019-05-11T09:51:00Z,2019-05-11,09:51:00,9,201939038197,4400 BLOCK N BROAD ST,400,Aggravated Assault Firearm,-75.14876494,40.02098512
6114,POINT (-75.11341299999999 40.024488),673769,656118,25,2,2019-08-11T23:42:00Z,2019-08-11,23:42:00,23,201925065734,4900 BLOCK BINGHAM ST,400,Aggravated Assault Firearm,-75.1134132,40.0244879
6115,POINT (-75.15846999999999 40.021303),673520,652336,39,2,2019-10-24T17:36:00Z,2019-10-24,17:36:00,17,201939092069,1900 BLOCK ROBERTS AVE,400,Aggravated Assault No Firearm,-75.15847015,40.02130334
6116,POINT (-75.06719200000001 40.021116),673847,657362,15,2,2019-05-25T07:11:00Z,2019-05-25,07:11:00,7,201915051186,5700 BLOCK ERDRICK ST,400,Aggravated Assault No Firearm,-75.06719172,40.02111617
6117,POINT (-75.139698 40.014347),673860,657762,25,1,2019-08-11T16:00:00Z,2019-08-11,16:00:00,16,201925065618,4100 BLOCK N FRANKLIN ST,400,Aggravated Assault Firearm,-75.13969762,40.01434731
6118,POINT (-75.124565 40.041465),673882,651531,35,1,2019-06-17T02:04:00Z,2019-06-17,02:04:00,2,201935054207,200 BLOCK LINTON ST,400,Aggravated Assault Firearm,-75.12456493,40.04146491
6119,POINT (-75.063723 40.02035),673831,657346,15,2,2019-09-07T05:26:00Z,2019-09-07,05:26:00,5,201915091233,4300 BLOCK HOWELL ST,400,Aggravated Assault No Firearm,-75.0637232,40.02034959
6120,POINT (-75.173269 40.049428),673804,656930,14,2,2019-05-26T01:29:00Z,2019-05-26,01:29:00,1,201914048656,500 BLOCK MAYLAND ST,400,Aggravated Assault No Firearm,-75.17326919,40.04942764
6121,POINT (-75.236464 39.955833),674284,657797,18,1,2019-01-29T17:06:00Z,2019-01-29,17:06:00,17,201918006933,5700 BLOCK SPRUCE ST,400,Aggravated Assault No Firearm,-75.23646353,39.95583347
6122,POINT (-75.227328 39.958268),674233,656970,18,2,2019-05-07T21:23:00Z,2019-05-07,21:23:00,21,201918038526,100 BLOCK S 53RD ST,400,Aggravated Assault Firearm,-75.22732846,39.95826771
6123,POINT (-75.221407 39.94084),674205,656555,12,4,2019-02-10T11:38:00Z,2019-02-10,11:38:00,11,201912010827,5200 BLOCK CHESTER AVE,400,Aggravated Assault No Firearm,-75.22140681,39.94084015
6124,POINT (-75.04123199999999 40.10523),676764,657938,7,2,2019-05-18T20:55:00Z,2019-05-18,20:55:00,20,201907012950,9900 BLOCK MEDWAY RD,400,Aggravated Assault No Firearm,-75.04123233,40.10522963
6125,POINT (-75.12445 39.991679),674583,656154,24,2,2019-12-28T00:07:00Z,2019-12-28,00:07:00,0,201924124758,400 BLOCK E SOMERSET ST,400,Aggravated Assault No Firearm,-75.12444959,39.99167872
6126,POINT (-75.202263 39.972957),675044,656614,16,1,2019-10-06T17:37:00Z,2019-10-06,17:37:00,17,201916049684,3900 BLOCK POPLAR ST,400,Aggravated Assault No Firearm,-75.20226256,39.97295701
6127,POINT (-75.241891 39.956562),675643,652904,18,1,2019-01-01T02:07:00Z,2019-01-01,02:07:00,2,201918000020,S 60TH ST / SPRUCE ST,400,Aggravated Assault No Firearm,-75.24189124,39.95656206
6128,POINT (-75.108492 40.009035),675951,657904,24,1,2019-06-20T17:24:00Z,2019-06-20,17:24:00,17,201924057176,"4000 BLOCK ""I"" ST",400,Aggravated Assault No Firearm,-75.10849165,40.0090347
6129,POINT (-75.12921799999999 40.041912),675976,651677,35,1,2019-11-10T02:24:00Z,2019-11-10,02:24:00,2,201935102300,5900 BLOCK N 5TH ST,400,Aggravated Assault Firearm,-75.12921753,40.04191216
6130,POINT (-75.12921799999999 40.041912),675977,651678,35,1,2019-11-10T03:10:00Z,2019-11-10,03:10:00,3,201935102301,5900 BLOCK N 5TH ST,400,Aggravated Assault Firearm,-75.12921753,40.04191216
6131,POINT (-75.207213 39.949512),675981,651682,18,3,2019-01-09T15:43:00Z,2019-01-09,15:43:00,15,201918001934,500 BLOCK S 42ND ST,400,Aggravated Assault No Firearm,-75.20721302,39.94951151
6132,POINT (-75.13069400000001 39.988481),676193,655404,26,3,2019-12-27T20:07:00Z,2019-12-27,20:07:00,20,201926055706,2500 BLOCK N LEE ST,400,Aggravated Assault Firearm,-75.1306942,39.98848075
6133,POINT (-75.14904900000001 40.030573),676374,651685,35,3,2019-06-08T22:47:00Z,2019-06-08,22:47:00,22,201935051416,5000 BLOCK N SYDENHAM ST,400,Aggravated Assault No Firearm,-75.14904921,40.03057339
6134,POINT (-75.223343 39.943488),676723,657122,12,4,2019-02-18T20:58:00Z,2019-02-18,20:58:00,20,201912013396,5200 BLOCK WARRINGTON AVE,400,Aggravated Assault No Firearm,-75.22334349,39.9434883
6135,POINT (-75.154482 39.999481),674354,652393,39,3,2019-09-11T20:52:00Z,2019-09-11,20:52:00,20,201939079032,1400 BLOCK W TORONTO ST,400,Aggravated Assault No Firearm,-75.15448183,39.99948081
6136,POINT (-75.11317699999999 39.997095),674560,655745,24,1,2019-08-31T02:19:00Z,2019-08-31,02:19:00,2,201924085482,3200 BLOCK H ST,400,Aggravated Assault Firearm,-75.11317723,39.9970952
6137,POINT (-75.16923800000001 39.998325),674995,655790,39,3,2019-08-30T07:38:00Z,2019-08-30,07:38:00,7,201939075073,2800 BLOCK N BONSALL ST,400,Aggravated Assault No Firearm,-75.16923816,39.9983252
6138,POINT (-75.150375 40.002692),675017,656198,25,4,2019-07-28T19:05:00Z,2019-07-28,19:05:00,19,201925061702,3200 BLOCK N 13TH ST,400,Aggravated Assault No Firearm,-75.15037523,40.00269227
6139,POINT (-75.23431600000001 39.917557),675533,657878,12,1,2019-07-06T18:43:00Z,2019-07-06,18:43:00,18,201912055786,2500 BLOCK MASSEY ST,400,Aggravated Assault No Firearm,-75.23431573,39.91755702
6140,POINT (-75.16196600000001 40.008976),675763,654976,39,2,2019-06-30T13:11:00Z,2019-06-30,13:11:00,13,201939054615,2000 BLOCK W VENANGO ST,400,Aggravated Assault No Firearm,-75.16196631,40.00897641
6141,POINT (-75.090693 40.033525),676071,653334,2,1,2019-09-14T18:22:00Z,2019-09-14,18:22:00,18,201902051457,800 BLOCK SANGER ST,400,Aggravated Assault Firearm,-75.09069263,40.03352465
